experiment_id,run_id,optimizer,seed,fleet_size,dimension,evaluation_budget,evaluations_used,runtime_seconds,fitness,physical_fitness,penalty_value,is_feasible,domain_status,fuel_tonnes,opex_usd,ghg_tonnes,delay_hours,risk_metric,fuel_cost_usd,carbon_cost_usd,shore_cost_usd,schedule_cost_usd,fueleu_penalty_usd,assigned_demands,fuel_decisions,speed_decisions,shore_power_decisions,source_provenance,timestamp,git_commit
EXP-P4-08,PSO_seed_1003,PSO,1003,3,18,2500,2500,1.9638,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 15.894524576347917, 'CPS_Triton': 13.789056057164283, 'OSS_Ceto': 7.5679077943073985}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1004,PSO,1004,3,18,2500,2500,1.5015,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 18.602605314742952, 'CPS_Triton': 7.738506482510871, 'OSS_Ceto': 12.260521987876427}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1005,PSO,1005,3,18,2500,2500,5.7011,20002.990914378497,2.990914378498276,20000.0,True,VALID,170.43,174496.56,514.04,0.0,0.1293,113422.77,26174.48,8724.83,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.13546304816815, 'CPS_Triton': 9.500930162611352, 'OSS_Ceto': 11.964531730585383}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1006,PSO,1006,3,18,2500,2500,5.7813,4.460944453747412,4.460944453747412,0.0,True,VALID,273.27,282509.55,675.21,0.0,0.0019,183631.21,42376.43,14125.48,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.239110482647547, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.628285362645682}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1007,PSO,1007,3,18,2500,2500,5.2759,3.694175232177987,3.694175232177987,0.0,True,VALID,211.2,212883.67,653.37,0.0,0.1214,138374.39,31932.55,10644.18,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.145230843486758, 'CPS_Triton': 15.942446508948247, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1008,PSO,1008,3,18,2500,2500,6.5636,3.6562168260283525,3.6562168260283525,0.0,True,VALID,206.38,209302.13,651.03,0.0,0.1542,136046.38,31395.32,10465.11,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.136687041822395, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.628288102845966}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1009,PSO,1009,3,18,2500,2500,1.7885,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 16.32396092335763, 'CPS_Triton': 10.933995514157003, 'OSS_Ceto': 8.935610595749717}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1010,PSO,1010,3,18,2500,2500,2.2998,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 15.909226361138126, 'CPS_Triton': 10.502171925202713, 'OSS_Ceto': 13.8546665020162}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1011,PSO,1011,3,18,2500,2500,7.2324,3.4299467258817096,3.4299467258817096,0.0,True,VALID,179.45,175700.74,736.05,0.0,0.1447,114205.48,26355.11,8785.04,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.135036858545657, 'CPS_Triton': 18.0, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1012,PSO,1012,3,18,2500,2500,2.0636,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 11.42324128586976, 'CPS_Triton': 9.863301536180582, 'OSS_Ceto': 4.494662425801231}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1013,PSO,1013,3,18,2500,2500,6.9515,3.408380285938502,3.408380285938502,0.0,True,VALID,182.7,175896.7,751.38,0.0,0.009,114332.86,26384.51,8794.84,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.255605666996047, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.65031315771523}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1014,PSO,1014,3,18,2500,2500,6.3641,20002.76203323091,2.762033230907253,20000.0,True,VALID,143.1,140101.02,598.98,0.0,0.1291,91065.66,21015.15,7005.05,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.13512250493251, 'CPS_Triton': 6.0, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1015,PSO,1015,3,18,2500,2500,5.1907,3.6780018732422413,3.6780018732422413,0.0,True,VALID,211.77,213656.22,674.18,0.0,0.0036,138876.54,32048.43,10682.81,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.201736462636344, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.638512979150763}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1016,PSO,1016,3,18,2500,2500,2.4329,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.7804484810141, 'CPS_Triton': 9.20200436070387, 'OSS_Ceto': 11.028476976611895}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1017,PSO,1017,3,18,2500,2500,2.6301,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'UNASSIGNED', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 11.323805078232688, 'CPS_Triton': 6.0, 'OSS_Ceto': 11.094703163077615}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1018,PSO,1018,3,18,2500,2500,6.5476,20001.16940849068,1.1694084906802755,20000.0,True,VALID,64.22,63088.15,238.09,0.0,0.0174,41007.3,9463.22,3154.41,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 8.0, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.626597913126677}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1019,PSO,1019,3,18,2500,2500,5.474,3.425568449079205,3.425568449079205,0.0,True,VALID,182.73,178770.7,751.51,0.0,0.0081,116200.96,26815.61,8938.54,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.259557331256385, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.67198072372809}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1020,PSO,1020,3,18,2500,2500,5.3979,20001.165651596664,1.1656515966646952,20000.0,True,VALID,63.94,62771.53,237.96,0.0,0.0175,40801.49,9415.73,3138.58,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 8.0, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.628636724292665}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1021,PSO,1021,3,18,2500,2500,2.4402,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 9.467017819978327, 'CPS_Triton': 16.864473607852467, 'OSS_Ceto': 13.236390101969281}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1022,PSO,1022,3,18,2500,2500,5.5258,3.449195285094273,3.449195285094273,0.0,True,VALID,184.78,177939.19,759.1,0.0,0.0155,115660.47,26690.88,8896.96,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.348977137527694, 'CPS_Triton': 18.0, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1023,PSO,1023,3,18,2500,2500,5.8732,3.8795225467024035,3.8795225467024035,0.0,True,VALID,215.78,218319.94,717.75,0.0,0.1573,141907.96,32747.99,10916.0,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.13556926546756, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.942179415943256}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1024,PSO,1024,3,18,2500,2500,7.0929,3.411940859831496,3.411940859831496,0.0,True,VALID,182.7,176683.8,751.39,0.0,0.0067,114844.47,26502.57,8834.19,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.23235541245312, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.639113460787602}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1025,PSO,1025,3,18,2500,2500,2.7364,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 11.47062184674475, 'CPS_Triton': 9.24100006364298, 'OSS_Ceto': 4.51718759712333}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1026,PSO,1026,3,18,2500,2500,2.4848,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 13.21003778873408, 'CPS_Triton': 6.729033990333451, 'OSS_Ceto': 4.300778090136659}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1027,PSO,1027,3,18,2500,2500,8.5629,3.411654675479569,3.411654675479569,0.0,True,VALID,182.69,176675.12,751.36,0.0,0.0064,114838.83,26501.27,8833.76,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.22641313710543, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.631338650451296}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1028,PSO,1028,3,18,2500,2500,7.4942,3.6681933935494175,3.6681933935494175,0.0,True,VALID,211.79,211984.24,674.16,0.0,0.0039,137789.76,31797.64,10599.21,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.208868843280843, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.644685113999248}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1029,PSO,1029,3,18,2500,2500,1.7245,51000.0,1000.0,50000.0,False,VALID,200.0,250000.0,750.0,10.0,0.0,160000.0,40000.0,10000.0,15000.0,0.0,"{'CPS_Poseidon': 'DEMAND-B', 'CPS_Triton': 'UNASSIGNED', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 11.517056726690381, 'CPS_Triton': 6.527274991544188, 'OSS_Ceto': 9.298995577019788}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,PSO_seed_1030,PSO,1030,3,18,2500,2500,9.1247,3.460807810008527,3.460807810008527,0.0,True,VALID,184.78,179875.12,759.1,0.0,0.0155,116918.83,26981.27,8993.76,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.348923904074283, 'CPS_Triton': 18.0, 'OSS_Ceto': 15.0}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1001,GA,1001,3,18,2500,2500,8.7953,20002.936847972003,2.936847972002705,20000.0,True,VALID,153.94,148005.04,635.8,0.0,0.131,96203.27,22200.76,7400.25,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.136924056032317, 'CPS_Triton': 15.604444778327679, 'OSS_Ceto': 4.698620680900214}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1002,GA,1002,3,18,2500,2500,9.2571,3.398074092105878,3.398074092105878,0.0,True,VALID,177.96,172539.71,730.69,0.0,0.1545,112150.81,25880.96,8626.99,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.172697619119255, 'CPS_Triton': 17.91649599326123, 'OSS_Ceto': 12.327963461703913}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1003,GA,1003,3,18,2500,2500,10.9487,4.120066577155508,4.120066577155508,0.0,True,VALID,244.85,250416.03,639.93,0.0,0.1638,162770.42,37562.4,12520.8,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.13680739863274, 'CPS_Triton': 17.990243700274107, 'OSS_Ceto': 11.677115138223945}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1004,GA,1004,3,18,2500,2500,10.4921,3.383532069604,3.383532069604,0.0,True,VALID,178.51,171905.51,733.35,0.0,0.1176,111738.58,25785.83,8595.28,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.23885726954936, 'CPS_Triton': 15.638222357753861, 'OSS_Ceto': 11.642699406950381}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1005,GA,1005,3,18,2500,2500,10.3868,4.14761990395094,4.14761990395094,0.0,True,VALID,249.8,256234.58,662.51,0.0,0.0144,166552.48,38435.19,12811.73,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.23585324350976, 'CPS_Triton': 15.648741935368637, 'OSS_Ceto': 11.643740705861479}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
EXP-P4-08,GA_seed_1006,GA,1006,3,18,2500,2500,8.1872,4.13006236956803,4.13006236956803,0.0,True,VALID,245.37,253781.73,641.51,0.0,0.132,164958.13,38067.26,12689.09,0.0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.16787573029481, 'CPS_Triton': 15.861971946738088, 'OSS_Ceto': 11.650899524918604}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}",REAL_TELEMETRY_CALIBRATED,2026-09-14T16:19:59.870203+00:00,20309b214b9540a7363b7365e442a222cd9c49a1
