algorithm,seed,run_id,runtime_seconds,objective_evaluations,iterations,best_fitness,physical_objective,penalty,is_feasible,first_feasible_eval,first_feasible_iter,feasible_evaluations_count,candidate_feasibility_rate,constraint_violation_total,hard_violations,repair_count,repair_rate,unique_solutions,pareto_archive_size,pareto_hypervolume,assigned_demands,fuel_decisions,speed_decisions
A2_QPSO_Decoder,1011,A2_QPSO_Decoder_seed_1011,4.8765,2500,49,3.3794,3.3794,0.0,True,1,0,2417,96.68,0.0,NONE,796,31.84,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.1359178059279, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.951356302298766}"
A2_QPSO_Decoder,1012,A2_QPSO_Decoder_seed_1012,4.9053,2500,49,3.3965,3.3965,0.0,True,1,0,2437,97.48,0.0,NONE,1000,40.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.138538493286923, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.958861299307992}"
A2_QPSO_Decoder,1013,A2_QPSO_Decoder_seed_1013,4.8841,2500,49,3.385,3.385,0.0,True,2,0,2417,96.68,0.0,NONE,656,26.24,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.144998262140348, 'CPS_Triton': 17.9928748161309, 'OSS_Ceto': 11.645126176858769}"
A2_QPSO_Decoder,1014,A2_QPSO_Decoder_seed_1014,4.839,2500,49,3.3843,3.3843,0.0,True,1,0,2382,95.28,0.0,NONE,717,28.68,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.13668960669142, 'CPS_Triton': 15.843830877474549, 'OSS_Ceto': 12.377760636061078}"
A2_QPSO_Decoder,1015,A2_QPSO_Decoder_seed_1015,4.8663,2500,49,3.3813,3.3813,0.0,True,1,0,2408,96.32,0.0,NONE,552,22.08,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.13890933350073, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.992734837021535}"
A2_QPSO_Decoder,1016,A2_QPSO_Decoder_seed_1016,4.9028,2500,49,3.3845,3.3845,0.0,True,1,0,2453,98.12,0.0,NONE,502,20.08,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.143620061670052, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.963585124546944}"
A2_QPSO_Decoder,1017,A2_QPSO_Decoder_seed_1017,4.8515,2500,49,3.407,3.407,0.0,True,1,0,2432,97.28,0.0,NONE,637,25.48,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.22706899653576, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.631083481970558}"
A2_QPSO_Decoder,1018,A2_QPSO_Decoder_seed_1018,4.8725,2500,49,3.3798,3.3798,0.0,True,2,0,2424,96.96,0.0,NONE,649,25.96,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.1393425496044, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.94367013273921}"
A2_QPSO_Decoder,1019,A2_QPSO_Decoder_seed_1019,4.8712,2500,49,3.3824,3.3824,0.0,True,1,0,2432,97.28,0.0,NONE,707,28.28,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.146942989462808, 'CPS_Triton': 17.957068687585203, 'OSS_Ceto': 11.669461871799061}"
A2_QPSO_Decoder,1020,A2_QPSO_Decoder_seed_1020,4.8731,2500,49,3.3809,3.3809,0.0,True,2,0,2395,95.8,0.0,NONE,664,26.56,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.135583932416033, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.710608117012173}"
A2_QPSO_Decoder,1021,A2_QPSO_Decoder_seed_1021,4.9922,2500,49,3.3842,3.3842,0.0,True,1,0,2452,98.08,0.0,NONE,467,18.68,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.174075933346973, 'CPS_Triton': 15.605264840276158, 'OSS_Ceto': 11.941272340173388}"
A2_QPSO_Decoder,1022,A2_QPSO_Decoder_seed_1022,4.8917,2500,49,3.3808,3.3808,0.0,True,1,0,2419,96.76,0.0,NONE,590,23.6,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.156811601233954, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.640457952612108}"
A2_QPSO_Decoder,1023,A2_QPSO_Decoder_seed_1023,4.9,2500,49,3.3864,3.3864,0.0,True,1,0,2434,97.36,0.0,NONE,453,18.12,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.13919592474233, 'CPS_Triton': 17.998080044596062, 'OSS_Ceto': 11.960948592246302}"
A2_QPSO_Decoder,1024,A2_QPSO_Decoder_seed_1024,4.9127,2500,49,3.3802,3.3802,0.0,True,1,0,2431,97.24,0.0,NONE,474,18.96,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.143754268637686, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.941848858729582}"
A2_QPSO_Decoder,1025,A2_QPSO_Decoder_seed_1025,4.8918,2500,49,3.3802,3.3802,0.0,True,2,0,2407,96.28,0.0,NONE,827,33.08,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.140080935879325, 'CPS_Triton': 17.972708542186776, 'OSS_Ceto': 11.633455895771366}"
A2_QPSO_Decoder,1026,A2_QPSO_Decoder_seed_1026,4.9182,2500,49,3.3855,3.3855,0.0,True,1,0,2443,97.72,0.0,NONE,576,23.04,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.146495556501282, 'CPS_Triton': 17.976333407320066, 'OSS_Ceto': 11.636429712825212}"
A2_QPSO_Decoder,1027,A2_QPSO_Decoder_seed_1027,4.9299,2500,49,3.3847,3.3847,0.0,True,1,0,2464,98.56,0.0,NONE,523,20.92,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.140661841801688, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.942947693060592}"
A2_QPSO_Decoder,1028,A2_QPSO_Decoder_seed_1028,4.8487,2500,49,3.3912,3.3912,0.0,True,2,0,2379,95.16,0.0,NONE,714,28.56,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.136056171869253, 'CPS_Triton': 17.989647617700616, 'OSS_Ceto': 11.966951040785675}"
A2_QPSO_Decoder,1029,A2_QPSO_Decoder_seed_1029,4.8927,2500,49,3.3837,3.3837,0.0,True,1,0,2426,97.04,0.0,NONE,755,30.2,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.134986971284608, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.965642084783077}"
A2_QPSO_Decoder,1030,A2_QPSO_Decoder_seed_1030,4.8395,2500,49,3.3793,3.3793,0.0,True,1,0,2397,95.88,0.0,NONE,726,29.04,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.138363534955577, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.962821104363083}"
