seed,optimizer,best_loss,best_physical_objective,penalty,penalty_fraction,total_evaluations,runtime_seconds,speed_knots,cargo_tonnes,fuel_type,operating_mode,use_shore_power,total_fuel_tonnes,total_opex_usd,total_wtw_ghg_tonnes,voyage_duration_hours,schedule_delay_hours,uncertainty_risk_tonnes,cii_rating,fueleu_compliant,domain_status,is_feasible,convergence_history
322,PSO,3.275826821561296,3.2758,0.0,0.0,2500,248.152,18.59,1000.0,bio_methanol,maneuvering,False,195.95,210402.34,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.333378243662939, 3.3239491948448987, 3.306258978354378, 3.288510257344862, 3.2788893819496896, 3.2788893819496896, 3.2775272997977276, 3.2775272997977276, 3.277211286990263, 3.2760761166204504, 3.2760761166204504, 3.2760761166204504, 3.2760761166204504, 3.2760761166204504, 3.2760761166204504, 3.2760761166204504, 3.2760761166204504, 3.2760761166204504, 3.2760761166204504, 3.2760761166204504, 3.2760761166204504, 3.2760761166204504, 3.2760761166204504, 3.2760761166204504, 3.2760761166204504, 3.2760339705635713, 3.2760339705635713, 3.276027152661055, 3.2759093743410936, 3.2759093743410936, 3.275847603189128, 3.275847603189128, 3.275847603189128, 3.275831029331136, 3.275831029331136, 3.275831029331136, 3.275831029331136, 3.275827458993314, 3.275827458993314, 3.275827458993314, 3.275827458993314, 3.275827458993314, 3.275827458993314, 3.275827458993314, 3.275827458993314, 3.275827458993314, 3.2758268215612953, 3.2758268215612953, 3.2758268215612953, 3.2758268215612953]"
359,PSO,3.2758322018628254,3.2758,0.0,0.0,2500,250.673,18.59,184.4,bio_methanol,transit,False,195.95,210402.68,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.364739236233699, 3.2986046681374184, 3.2947709007632056, 3.2947709007632056, 3.2855109974041548, 3.277826825079494, 3.277826825079494, 3.276996120046693, 3.2758725041969803, 3.2758725041969803, 3.2758725041969803, 3.2758725041969803, 3.2758725041969803, 3.2758725041969803, 3.2758725041969803, 3.2758725041969803, 3.2758725041969803, 3.2758725041969803, 3.2758725041969803, 3.2758725041969803, 3.2758725041969803, 3.2758725041969803, 3.2758725041969803, 3.275848681265477, 3.275848681265477, 3.275848681265477, 3.2758348373925594, 3.2758348373925594, 3.2758348373925594, 3.2758348373925594, 3.2758348373925594, 3.2758348373925594, 3.2758348373925594, 3.275833096012228, 3.275833096012228, 3.275833096012228, 3.275833096012228, 3.275833096012228, 3.275833096012228, 3.275833096012228, 3.275833096012228, 3.2758322018628254, 3.2758322018628254, 3.2758322018628254, 3.2758322018628254, 3.2758322018628254, 3.2758322018628254, 3.2758322018628254, 3.2758322018628254, 3.2758322018628254]"
396,PSO,3.275826836275358,3.2758,0.0,0.0,2500,256.3,18.59,336.9,bio_methanol,transit,False,195.95,210402.34,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.330750639583462, 3.3268835211495844, 3.301498218746552, 3.301498218746552, 3.2966751568075, 3.2966751568075, 3.2966751568075, 3.2933964925541614, 3.2933964925541614, 3.2933964925541614, 3.2933964925541614, 3.2933964925541614, 3.2933964925541614, 3.2933964925541614, 3.293193180367701, 3.2929173304348907, 3.2815509660411486, 3.2764635680213883, 3.2764635680213883, 3.2764635680213883, 3.2764635680213883, 3.2764635680213883, 3.2764635680213883, 3.276109600023997, 3.276109600023997, 3.276109600023997, 3.276109600023997, 3.276109600023997, 3.276004103561657, 3.276004103561657, 3.276004103561657, 3.2759949522317453, 3.2758725905869195, 3.2758725905869195, 3.2758268362753586, 3.2758268362753586, 3.2758268362753586, 3.2758268362753586, 3.2758268362753586, 3.2758268362753586, 3.2758268362753586, 3.2758268362753586, 3.2758268362753586, 3.2758268362753586, 3.2758268362753586, 3.2758268362753586, 3.2758268362753586, 3.2758268362753586, 3.2758268362753586, 3.2758268362753586]"
433,PSO,3.275827222710906,3.2758,0.0,0.0,2500,261.15,18.59,452.8,bio_methanol,maneuvering,False,195.95,210402.36,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.5011746235335415, 3.3801595010931837, 3.2810633159660885, 3.2810633159660885, 3.276526708875758, 3.276526708875758, 3.276526708875758, 3.276526708875758, 3.276526708875758, 3.276526708875758, 3.276526708875758, 3.276526708875758, 3.276526708875758, 3.276526708875758, 3.276260798781049, 3.276260798781049, 3.276260798781049, 3.27586976103609, 3.27586976103609, 3.27586976103609, 3.27586976103609, 3.27586976103609, 3.27586976103609, 3.27586976103609, 3.27586976103609, 3.27586976103609, 3.27586976103609, 3.2758589164126044, 3.2758589164126044, 3.2758589164126044, 3.2758589164126044, 3.2758388550881152, 3.2758388550881152, 3.275836482371812, 3.275836482371812, 3.275836482371812, 3.275836482371812, 3.275836482371812, 3.275832774455394, 3.275832774455394, 3.275832774455394, 3.2758324711769506, 3.2758324711769506, 3.2758323494857327, 3.275827591123078, 3.275827222710906, 3.275827222710906, 3.275827222710906, 3.275827222710906, 3.275827222710906]"
470,PSO,3.2758357053572027,3.2758,0.0,0.0,2500,277.832,18.59,999.9,bio_methanol,transit,False,195.95,210402.91,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.871989019623343, 3.3057758283722145, 3.3057758283722145, 3.3057758283722145, 3.2964680186726594, 3.2941561487194133, 3.2941561487194133, 3.2941561487194133, 3.2941561487194133, 3.2941561487194133, 3.2941561487194133, 3.2941561487194133, 3.2941561487194133, 3.2941561487194133, 3.2941561487194133, 3.2941561487194133, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.293054168547249, 3.292939101207484, 3.276256760900696, 3.276256760900696, 3.2760438690872737, 3.2759180717008873, 3.2759180717008873, 3.2759180717008873, 3.2759180717008873, 3.2759180717008873, 3.2759180717008873, 3.2758357053572027, 3.2758357053572027, 3.2758357053572027, 3.2758357053572027, 3.2758357053572027, 3.2758357053572027, 3.2758357053572027]"
507,PSO,3.292867887296432,3.2929,0.0,0.0,2500,278.925,18.59,537.5,bio_methanol,transit,True,195.95,213242.41,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.3118177219610523, 3.3118177219610523, 3.3118177219610523, 3.298270485223008, 3.2950641211274125, 3.2950641211274125, 3.2950641211274125, 3.293879621401031, 3.2929944713139894, 3.2929944713139894, 3.2929944713139894, 3.2929944713139894, 3.2929944713139894, 3.2929944713139894, 3.2929944713139894, 3.2929944713139894, 3.2929944713139894, 3.2929944713139894, 3.2929944713139894, 3.2929944713139894, 3.2929944713139894, 3.2929944713139894, 3.2929944713139894, 3.2929379683276285, 3.2929379683276285, 3.2929379683276285, 3.2929379683276285, 3.2929379683276285, 3.2928984686579548, 3.2928984686579548, 3.2928740695101304, 3.2928740695101304, 3.2928740695101304, 3.2928740695101304, 3.2928740695101304, 3.2928740695101304, 3.2928689724010263, 3.292867887296432, 3.292867887296432, 3.292867887296432, 3.292867887296432, 3.292867887296432, 3.292867887296432, 3.292867887296432, 3.292867887296432, 3.292867887296432, 3.292867887296432, 3.292867887296432, 3.292867887296432, 3.292867887296432]"
544,PSO,3.275830199603789,3.2758,0.0,0.0,2500,282.886,18.59,949.1,bio_methanol,maneuvering,False,195.95,210402.56,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.3610825128153694, 3.282003994889005, 3.282003994889005, 3.282003994889005, 3.2792597528898377, 3.278638808331845, 3.278638808331845, 3.278638808331845, 3.278638808331845, 3.2758965299085445, 3.2758965299085445, 3.2758965299085445, 3.2758965299085445, 3.2758965299085445, 3.2758965299085445, 3.2758965299085445, 3.2758965299085445, 3.2758965299085445, 3.2758965299085445, 3.2758965299085445, 3.2758965299085445, 3.2758965299085445, 3.2758965299085445, 3.2758617659762312, 3.2758617659762312, 3.2758617659762312, 3.2758617659762312, 3.2758617659762312, 3.2758617659762312, 3.2758617659762312, 3.2758617659762312, 3.2758617659762312, 3.2758502290779634, 3.2758502290779634, 3.2758502290779634, 3.275830199603789, 3.275830199603789, 3.275830199603789, 3.275830199603789, 3.275830199603789, 3.275830199603789, 3.275830199603789, 3.275830199603789, 3.275830199603789, 3.275830199603789, 3.275830199603789, 3.275830199603789, 3.275830199603789, 3.275830199603789, 3.275830199603789]"
581,PSO,3.2758379903263366,3.2758,0.0,0.0,2500,297.104,18.59,528.8,bio_methanol,maneuvering,False,195.95,210403.05,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[4.020185877414368, 3.284568712542672, 3.284568712542672, 3.284568712542672, 3.284568712542672, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759087705296874, 3.2759023116082844, 3.2759023116082844, 3.2759023116082844, 3.2759023116082844, 3.2759023116082844, 3.2759023116082844, 3.2759023116082844, 3.2759023116082844, 3.2759023116082844, 3.2758379903263366, 3.2758379903263366, 3.2758379903263366, 3.2758379903263366, 3.2758379903263366, 3.2758379903263366, 3.2758379903263366, 3.2758379903263366, 3.2758379903263366, 3.2758379903263366, 3.2758379903263366, 3.2758379903263366]"
618,PSO,3.2758270312713296,3.2758,0.0,0.0,2500,298.484,18.59,1000.0,bio_methanol,maneuvering,False,195.95,210402.35,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.343388645692751, 3.3202787751426546, 3.310196674918145, 3.305010353043947, 3.293359426372858, 3.293359426372858, 3.293359426372858, 3.293359426372858, 3.293359426372858, 3.293359426372858, 3.293032508680263, 3.293032508680263, 3.293032508680263, 3.293032508680263, 3.293032508680263, 3.293032508680263, 3.293032508680263, 3.293032508680263, 3.293032508680263, 3.293032508680263, 3.293032508680263, 3.2779677334335355, 3.2779677334335355, 3.2779677334335355, 3.275974445730715, 3.275974445730715, 3.275974445730715, 3.275974445730715, 3.275974445730715, 3.275974445730715, 3.275974445730715, 3.275974445730715, 3.275974445730715, 3.275974445730715, 3.275974445730715, 3.2758648452894765, 3.2758648452894765, 3.2758648452894765, 3.2758270312713296, 3.2758270312713296, 3.2758270312713296, 3.2758270312713296, 3.2758270312713296, 3.2758270312713296, 3.2758270312713296, 3.2758270312713296, 3.2758270312713296, 3.2758270312713296, 3.2758270312713296, 3.2758270312713296]"
655,PSO,3.275827797124309,3.2758,0.0,0.0,2500,295.338,18.59,987.6,bio_methanol,maneuvering,False,195.95,210402.4,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.2954380530944976, 3.2954380530944976, 3.2954380530944976, 3.292388432624017, 3.2831951126276833, 3.2831951126276833, 3.2831951126276833, 3.2831951126276833, 3.2794632459856987, 3.2794632459856987, 3.2794632459856987, 3.2794632459856987, 3.2794632459856987, 3.2794632459856987, 3.277190808394196, 3.276848435749419, 3.276848435749419, 3.2764339065045416, 3.2764339065045416, 3.2764339065045416, 3.2764339065045416, 3.2758726744244484, 3.2758726744244484, 3.2758726744244484, 3.2758726744244484, 3.2758726744244484, 3.2758726744244484, 3.2758442761922333, 3.2758442761922333, 3.2758442761922333, 3.2758442761922333, 3.2758442761922333, 3.2758442761922333, 3.2758442761922333, 3.2758442761922333, 3.2758442761922333, 3.275842411594584, 3.2758351056513315, 3.2758351056513315, 3.2758351056513315, 3.2758351056513315, 3.2758351056513315, 3.2758351056513315, 3.2758351056513315, 3.2758351056513315, 3.2758351056513315, 3.2758351056513315, 3.2758288115965426, 3.2758288115965426, 3.275827797124309]"
692,PSO,3.2758288105459408,3.2758,0.0,0.0,2500,294.269,18.59,256.1,bio_methanol,transit,False,195.95,210402.47,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.2809682779403286, 3.2809682779403286, 3.277917437705258, 3.277917437705258, 3.277917437705258, 3.277917437705258, 3.277917437705258, 3.276363445356142, 3.276363445356142, 3.276363445356142, 3.276363445356142, 3.276363445356142, 3.276363445356142, 3.276363445356142, 3.276363445356142, 3.276363445356142, 3.276363445356142, 3.276363445356142, 3.276363445356142, 3.276363445356142, 3.276363445356142, 3.276363445356142, 3.276018050059712, 3.276018050059712, 3.276018050059712, 3.276018050059712, 3.276018050059712, 3.276018050059712, 3.2759991247287874, 3.2759991247287874, 3.2759163958579642, 3.2759163958579642, 3.2759163958579642, 3.2758536259646007, 3.2758536259646007, 3.2758536259646007, 3.2758536259646007, 3.2758536259646007, 3.2758304201318786, 3.2758304201318786, 3.2758304201318786, 3.2758304201318786, 3.2758304201318786, 3.2758304201318786, 3.2758304201318786, 3.2758304201318786, 3.2758304201318786, 3.2758304201318786, 3.2758304201318786, 3.2758288105459408]"
729,PSO,3.2758528434593184,3.2759,0.0,0.0,2500,293.208,18.59,779.0,bio_methanol,transit,False,195.95,210404.01,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.8284131608459653, 3.315964950542382, 3.3031043757290357, 3.301152037281699, 3.2952557202618267, 3.2952557202618267, 3.2825419284823405, 3.2825419284823405, 3.2825419284823405, 3.2825419284823405, 3.2825419284823405, 3.2825419284823405, 3.2759824317793838, 3.2759824317793838, 3.2759824317793838, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.27593701020542, 3.275866704622073, 3.275866704622073, 3.275866704622073, 3.275866704622073, 3.275866704622073, 3.275866704622073, 3.275866704622073, 3.275866704622073, 3.275866704622073, 3.275866704622073, 3.2758528434593184, 3.2758528434593184, 3.2758528434593184, 3.2758528434593184, 3.2758528434593184]"
766,PSO,3.2758324458238097,3.2758,0.0,0.0,2500,292.95,18.59,684.8,bio_methanol,maneuvering,False,195.95,210402.7,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.8470117720331625, 3.3234667387497208, 3.289353207099126, 3.289353207099126, 3.289353207099126, 3.2762933975265125, 3.2762933975265125, 3.2762933975265125, 3.2762933975265125, 3.2762933975265125, 3.2762933975265125, 3.2762933975265125, 3.2762933975265125, 3.2762933975265125, 3.276047191099165, 3.276047191099165, 3.276047191099165, 3.276044244294426, 3.276044244294426, 3.276044244294426, 3.276044244294426, 3.2759532875433566, 3.2759532875433566, 3.2759532875433566, 3.2759532875433566, 3.2759532875433566, 3.2759532875433566, 3.2759532875433566, 3.2759532875433566, 3.2759532875433566, 3.2759532875433566, 3.2759532875433566, 3.2759532875433566, 3.2759423383705344, 3.2759423383705344, 3.27593792939514, 3.27593792939514, 3.27593792939514, 3.2759092394300158, 3.2758935399963116, 3.2758324458238097, 3.2758324458238097, 3.2758324458238097, 3.2758324458238097, 3.2758324458238097, 3.2758324458238097, 3.2758324458238097, 3.2758324458238097, 3.2758324458238097, 3.2758324458238097]"
803,PSO,3.275828588600656,3.2758,0.0,0.0,2500,293.161,18.59,873.1,bio_methanol,transit,False,195.95,210402.45,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.3832219542092155, 3.318938566205213, 3.307022965173906, 3.2835928555156437, 3.2835928555156437, 3.2835928555156437, 3.2762408147566866, 3.2762408147566866, 3.2762408147566866, 3.2762408147566866, 3.2762408147566866, 3.2762408147566866, 3.2761951928609396, 3.2761951928609396, 3.2761951928609396, 3.2759032494911433, 3.2759032494911433, 3.2759032494911433, 3.2758807711936835, 3.2758807711936835, 3.2758807711936835, 3.2758807711936835, 3.2758807711936835, 3.2758807711936835, 3.2758807711936835, 3.2758807711936835, 3.2758807711936835, 3.2758807711936835, 3.2758807711936835, 3.275829323814277, 3.275829323814277, 3.275829323814277, 3.275829323814277, 3.275829323814277, 3.275829323814277, 3.275829323814277, 3.275829323814277, 3.275829323814277, 3.275829323814277, 3.275829323814277, 3.275829323814277, 3.275829323814277, 3.275828588600656, 3.275828588600656, 3.275828588600656, 3.275828588600656, 3.275828588600656, 3.275828588600656, 3.275828588600656, 3.275828588600656]"
840,PSO,3.275834420753532,3.2758,0.0,0.0,2500,293.528,18.59,258.7,bio_methanol,maneuvering,False,195.95,210402.83,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.4059105725084238, 3.30732394256949, 3.30732394256949, 3.3031520335779248, 3.296156823986946, 3.2960532080870633, 3.2946715352791736, 3.285816758832306, 3.2782440761425127, 3.277944162947651, 3.2759880552160947, 3.2759880552160947, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.275877416408468, 3.2758404607752265, 3.2758404607752265, 3.2758404607752265, 3.2758404607752265, 3.2758404607752265, 3.2758344207535317, 3.2758344207535317, 3.2758344207535317, 3.2758344207535317, 3.2758344207535317, 3.2758344207535317, 3.2758344207535317, 3.2758344207535317, 3.2758344207535317, 3.2758344207535317, 3.2758344207535317, 3.2758344207535317, 3.2758344207535317]"
877,PSO,3.275829463609534,3.2758,0.0,0.0,2500,293.082,18.59,3.2,bio_methanol,maneuvering,False,195.95,210402.51,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.396022495049433, 3.319996807502431, 3.28470872082127, 3.28470872082127, 3.28470872082127, 3.28470872082127, 3.28470872082127, 3.28470872082127, 3.276974783603381, 3.276974783603381, 3.276974783603381, 3.276974783603381, 3.276974783603381, 3.276974783603381, 3.276974783603381, 3.276974783603381, 3.276974783603381, 3.276974783603381, 3.276974783603381, 3.2759047183865366, 3.2759047183865366, 3.2759047183865366, 3.2759047183865366, 3.2759047183865366, 3.2759047183865366, 3.2759047183865366, 3.2759047183865366, 3.2759047183865366, 3.2759047183865366, 3.2759047183865366, 3.2759047183865366, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758315913784597, 3.2758294636095346]"
914,PSO,3.275826903326113,3.2758,0.0,0.0,2500,293.535,18.59,941.4,bio_methanol,maneuvering,False,195.95,210402.34,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.348667587940594, 3.278579667269102, 3.278579667269102, 3.278579667269102, 3.278579667269102, 3.278579667269102, 3.2776078594675875, 3.2776078594675875, 3.2776078594675875, 3.2776078594675875, 3.2776078594675875, 3.2776078594675875, 3.276630340948879, 3.276630340948879, 3.276630340948879, 3.276630340948879, 3.2766219415605833, 3.2766219415605833, 3.2766219415605833, 3.2766219415605833, 3.276439987797613, 3.2763220918988405, 3.2763220918988405, 3.275979266975132, 3.275979266975132, 3.275979266975132, 3.275979266975132, 3.275979266975132, 3.275892824893005, 3.2758460795456155, 3.2758309087572304, 3.2758309087572304, 3.2758309087572304, 3.2758309087572304, 3.2758309087572304, 3.2758309087572304, 3.2758309087572304, 3.2758309087572304, 3.2758309087572304, 3.2758306212755004, 3.2758306212755004, 3.2758306212755004, 3.2758283972852507, 3.2758283972852507, 3.2758279539993174, 3.2758279539993174, 3.275826903326113, 3.275826903326113, 3.275826903326113, 3.275826903326113]"
951,PSO,3.275827181486857,3.2758,0.0,0.0,2500,292.742,18.59,223.3,bio_methanol,transit,False,195.95,210402.36,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.3309912547477873, 3.2935281627934967, 3.2935281627934967, 3.2935281627934967, 3.2935281627934967, 3.2935281627934967, 3.2860742573406134, 3.2847013795631312, 3.277817798825747, 3.277817798825747, 3.277817798825747, 3.276277412656341, 3.2760933288699112, 3.2760933288699112, 3.2760933288699112, 3.2760204180156935, 3.2760204180156935, 3.2760204180156935, 3.2760204180156935, 3.2760204180156935, 3.2760204180156935, 3.2760204180156935, 3.2760204180156935, 3.2760204180156935, 3.2760204180156935, 3.2759276835874207, 3.2759276835874207, 3.2759276835874207, 3.2759276835874207, 3.2759276835874207, 3.2759276835874207, 3.2759276835874207, 3.2759276835874207, 3.2759276835874207, 3.275856121462051, 3.275856121462051, 3.275856121462051, 3.275856121462051, 3.275856121462051, 3.275856121462051, 3.275856121462051, 3.275856121462051, 3.2758357024702143, 3.2758357024702143, 3.2758357024702143, 3.275827181486857, 3.275827181486857, 3.275827181486857, 3.275827181486857, 3.275827181486857]"
988,PSO,3.2758277652182097,3.2758,0.0,0.0,2500,291.844,18.59,303.3,bio_methanol,maneuvering,False,195.95,210402.4,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.4991014997610645, 3.3028896192759425, 3.3028896192759425, 3.3028896192759425, 3.3023310109102852, 3.281474309357287, 3.27981304347562, 3.27981304347562, 3.27981304347562, 3.2785446163621415, 3.275984917266265, 3.275984917266265, 3.275984917266265, 3.275984917266265, 3.275984917266265, 3.275984917266265, 3.275984917266265, 3.275984917266265, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.275828870364853, 3.2758277652182097, 3.2758277652182097]"
1025,PSO,3.2758295070947616,3.2758,0.0,0.0,2500,294.703,18.59,337.3,bio_methanol,maneuvering,False,195.95,210402.51,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.4463145049424204, 3.2936135755173703, 3.2936135755173703, 3.2936135755173703, 3.2936135755173703, 3.2917485462142126, 3.2775118334875826, 3.2775118334875826, 3.2775118334875826, 3.2775118334875826, 3.2775118334875826, 3.276894448605453, 3.27662696270007, 3.27662696270007, 3.27662696270007, 3.27662696270007, 3.2764899921219226, 3.2764899921219226, 3.2760821644317213, 3.2760821644317213, 3.2760821644317213, 3.2760821644317213, 3.2760821644317213, 3.2760821644317213, 3.2760821644317213, 3.2760821644317213, 3.2760821644317213, 3.2760821644317213, 3.276005641550301, 3.275915747899037, 3.2758492572593423, 3.2758492572593423, 3.2758492572593423, 3.2758492572593423, 3.2758492572593423, 3.2758492572593423, 3.2758492572593423, 3.2758492572593423, 3.2758492572593423, 3.2758492572593423, 3.2758492572593423, 3.2758492572593423, 3.2758492572593423, 3.275842021572178, 3.275842021572178, 3.2758295070947616, 3.2758295070947616, 3.2758295070947616, 3.2758295070947616, 3.2758295070947616]"
1062,PSO,3.2758300055800795,3.2758,0.0,0.0,2500,300.361,18.59,475.2,bio_methanol,transit,False,195.95,210402.54,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.9524081161946647, 3.3431070745568414, 3.2957290156019248, 3.2957290156019248, 3.283897277742879, 3.2822646171617813, 3.2759739880453687, 3.2759739880453687, 3.2759739880453687, 3.2759739880453687, 3.2759739880453687, 3.2759739880453687, 3.2759739880453687, 3.2759739880453687, 3.2759739880453687, 3.2759739880453687, 3.2759739880453687, 3.275870857181136, 3.275870857181136, 3.275870857181136, 3.275870857181136, 3.275870857181136, 3.275870857181136, 3.275870857181136, 3.275870857181136, 3.275870857181136, 3.275870857181136, 3.275870857181136, 3.275834578569357, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795, 3.2758300055800795]"
1099,PSO,3.2758271874623395,3.2758,0.0,0.0,2500,301.151,18.59,0.0,bio_methanol,transit,False,195.95,210402.36,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.3800715457865396, 3.3002808434431516, 3.3002808434431516, 3.2804075430517887, 3.2804075430517887, 3.278537928311563, 3.278537928311563, 3.278537928311563, 3.278537928311563, 3.2761551906601474, 3.2761551906601474, 3.276055983366062, 3.276055983366062, 3.276055983366062, 3.276053244595034, 3.276053244595034, 3.276053244595034, 3.276053244595034, 3.276053244595034, 3.276053244595034, 3.276053244595034, 3.276053244595034, 3.276053244595034, 3.276053244595034, 3.276053244595034, 3.2758992021957254, 3.2758992021957254, 3.2758992021957254, 3.2758728384371696, 3.2758728384371696, 3.2758646642592524, 3.2758646642592524, 3.2758595703028877, 3.2758595703028877, 3.2758595703028877, 3.2758595703028877, 3.2758595703028877, 3.2758595703028877, 3.2758595703028877, 3.275845653100382, 3.275838214696256, 3.275838214696256, 3.275838214696256, 3.275838214696256, 3.275838214696256, 3.275838214696256, 3.275838214696256, 3.2758271874623395, 3.2758271874623395, 3.2758271874623395]"
1136,PSO,3.2928707639277235,3.2929,0.0,0.0,2500,284.913,18.59,683.1,bio_methanol,maneuvering,True,195.95,213242.59,330.6,26.3,0.0,27.23,NOT_EVALUABLE,True,VALID,True,"[3.4248287639280517, 3.296129623459022, 3.296129623459022, 3.296129623459022, 3.296129623459022, 3.2955477031565175, 3.2932455324534167, 3.2932455324534167, 3.2932455324534167, 3.2932455324534167, 3.2932455324534167, 3.2932455324534167, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.292993732670312, 3.29294252314778, 3.29294252314778, 3.29294252314778, 3.29294252314778, 3.29294252314778, 3.29294252314778, 3.29294252314778, 3.29294252314778, 3.29294252314778, 3.29294252314778, 3.292942497832639, 3.292942497832639, 3.292942497832639, 3.292942497832639, 3.292942497832639, 3.2929244610839854, 3.2929244610839854, 3.2928707639277235, 3.2928707639277235, 3.2928707639277235, 3.2928707639277235]"
