algorithm,seed,run_id,runtime_seconds,objective_evaluations,iterations,best_fitness,physical_objective,penalty,is_feasible,first_feasible_eval,first_feasible_iter,feasible_evaluations_count,candidate_feasibility_rate,constraint_violation_total,hard_violations,repair_count,repair_rate,unique_solutions,pareto_archive_size,pareto_hypervolume,assigned_demands,fuel_decisions,speed_decisions
A1_QPSO_Deb,1021,A1_QPSO_Deb_seed_1021,2.2638,2500,49,3.3914,3.3914,0.0,True,100,1,914,36.56,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.142453643095486, 'CPS_Triton': 15.824275364091157, 'OSS_Ceto': 12.365668499062435}"
A1_QPSO_Deb,1022,A1_QPSO_Deb_seed_1022,1.8498,2500,49,3.3869,3.3869,0.0,True,149,2,629,25.16,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.147597200255195, 'CPS_Triton': 18.0, 'OSS_Ceto': 12.286045222928058}"
A1_QPSO_Deb,1023,A1_QPSO_Deb_seed_1023,2.2812,2500,49,3.4142,3.4142,0.0,True,73,1,953,38.12,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.1506378569139, 'CPS_Triton': 18.0, 'OSS_Ceto': 15.0}"
A1_QPSO_Deb,1024,A1_QPSO_Deb_seed_1024,2.3166,2500,49,3.3855,3.3855,0.0,True,44,0,946,37.84,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.146388718333725, 'CPS_Triton': 15.998257271233756, 'OSS_Ceto': 12.358994056337549}"
A1_QPSO_Deb,1025,A1_QPSO_Deb_seed_1025,2.5867,2500,49,3.4079,3.4079,0.0,True,193,3,1090,43.6,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.2410930499232, 'CPS_Triton': 17.993503404572785, 'OSS_Ceto': 11.64451395192548}"
A1_QPSO_Deb,1026,A1_QPSO_Deb_seed_1026,2.4222,2500,49,3.4121,3.4121,0.0,True,240,4,1048,41.92,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.235557869582614, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.629875151986235}"
A1_QPSO_Deb,1027,A1_QPSO_Deb_seed_1027,2.4839,2500,49,3.393,3.393,0.0,True,79,1,1061,42.44,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.165402731768943, 'CPS_Triton': 15.922513807868466, 'OSS_Ceto': 11.958260069688793}"
A1_QPSO_Deb,1028,A1_QPSO_Deb_seed_1028,2.4539,2500,49,3.37,3.37,0.0,True,74,1,1030,41.2,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.14446937296235, 'CPS_Triton': 15.616096251423118, 'OSS_Ceto': 11.962767906322723}"
A1_QPSO_Deb,1029,A1_QPSO_Deb_seed_1029,2.2598,2500,49,3.3806,3.3806,0.0,True,133,2,893,35.72,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.14833889983079, 'CPS_Triton': 18.0, 'OSS_Ceto': 11.941613323051046}"
A1_QPSO_Deb,1030,A1_QPSO_Deb_seed_1030,1.9247,2500,49,3.8752,3.8752,0.0,True,369,7,664,26.56,0.0,NONE,0,0.0,2500,0,0.0,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.153264057948572, 'CPS_Triton': 15.847607344208715, 'OSS_Ceto': 12.244958014547251}"
