optimizer,seed,scenario,evaluation_budget,runtime_seconds,best_loss,best_physical_objective,penalty,penalty_fraction,is_feasible,domain_status,speed_knots,cargo_tonnes,fuel_type,operating_mode,use_shore_power,total_fuel_tonnes,total_opex_usd,total_wtw_ghg_tonnes,voyage_duration_hours,schedule_delay_hours,uncertainty_risk_tonnes,cii_rating,fueleu_compliant
Random_Search,248,SCEN-01,2500,226.383,3.2866721732455475,3.2867,0.0,0.0,True,VALID,18.53,252.0,bio_methanol,transit,False,196.6,211098.92,331.69,26.38,0.0,27.32,NOT_EVALUABLE,True
Random_Search,285,SCEN-01,2500,235.785,3.2768302846550794,3.2768,0.0,0.0,True,VALID,18.59,162.9,bio_methanol,transit,False,196.01,210466.79,330.7,26.3,0.0,27.24,NOT_EVALUABLE,True
Random_Search,322,SCEN-01,2500,250.693,3.2778901098201945,3.2779,0.0,0.0,True,VALID,18.58,495.0,bio_methanol,maneuvering,False,196.07,210534.86,330.81,26.31,0.0,27.24,NOT_EVALUABLE,True
Random_Search,359,SCEN-01,2500,254.968,3.2823260147706605,3.2823,0.0,0.0,True,VALID,18.55,150.6,bio_methanol,transit,False,196.34,210819.77,331.25,26.35,0.0,27.28,NOT_EVALUABLE,True
Random_Search,396,SCEN-01,2500,260.167,3.281867406531297,3.2819,0.0,0.0,True,VALID,18.56,434.0,bio_methanol,maneuvering,False,196.31,210790.32,331.21,26.34,0.0,27.28,NOT_EVALUABLE,True
Random_Search,433,SCEN-01,2500,277.557,3.2792015621499906,3.2792,0.0,0.0,True,VALID,18.57,620.0,bio_methanol,maneuvering,False,196.15,210619.09,330.94,26.32,0.0,27.26,NOT_EVALUABLE,True
Random_Search,470,SCEN-01,2500,279.122,3.303698664208228,3.3037,0.0,0.0,True,VALID,18.53,308.8,bio_methanol,maneuvering,True,196.6,213938.05,331.69,26.38,0.0,27.32,NOT_EVALUABLE,True
Random_Search,507,SCEN-01,2500,282.163,3.278609044995535,3.2786,0.0,0.0,True,VALID,18.58,596.6,bio_methanol,transit,False,196.12,210581.04,330.88,26.32,0.0,27.25,NOT_EVALUABLE,True
Random_Search,544,SCEN-01,2500,296.992,3.2820855279052563,3.2821,0.0,0.0,True,VALID,18.56,683.3,bio_methanol,maneuvering,False,196.33,210804.33,331.23,26.35,0.0,27.28,NOT_EVALUABLE,True
Random_Search,581,SCEN-01,2500,297.154,3.279301849078493,3.2793,0.0,0.0,True,VALID,18.57,524.3,bio_methanol,transit,False,196.16,210625.53,330.95,26.32,0.0,27.26,NOT_EVALUABLE,True
Random_Search,618,SCEN-01,2500,298.912,3.2894858121968342,3.2895,0.0,0.0,True,VALID,18.51,937.5,bio_methanol,transit,False,196.77,211279.64,331.98,26.4,0.0,27.34,NOT_EVALUABLE,True
Random_Search,655,SCEN-01,2500,294.926,3.2954380530944976,3.2954,0.0,0.0,True,VALID,18.48,755.2,bio_methanol,maneuvering,False,197.12,211661.94,332.58,26.45,0.0,27.39,NOT_EVALUABLE,True
Random_Search,692,SCEN-01,2500,293.593,3.2809682779403286,3.281,0.0,0.0,True,VALID,18.56,610.7,bio_methanol,transit,False,196.26,210732.57,331.12,26.34,0.0,27.27,NOT_EVALUABLE,True
Random_Search,729,SCEN-01,2500,292.909,3.2998834955782805,3.2999,0.0,0.0,True,VALID,18.45,647.6,bio_methanol,transit,False,197.39,211947.47,333.03,26.49,0.0,27.43,NOT_EVALUABLE,True
Random_Search,766,SCEN-01,2500,293.54,3.27740412033399,3.2774,0.0,0.0,True,VALID,18.58,792.7,bio_methanol,transit,False,196.05,210503.65,330.76,26.31,0.0,27.24,NOT_EVALUABLE,True
Random_Search,803,SCEN-01,2500,292.837,3.280547373025743,3.2805,0.0,0.0,True,VALID,18.57,2.2,bio_methanol,maneuvering,False,196.23,210705.53,331.08,26.33,0.0,27.27,NOT_EVALUABLE,True
Random_Search,840,SCEN-01,2500,293.12,3.2777768997962355,3.2778,0.0,0.0,True,VALID,18.58,35.6,bio_methanol,transit,False,196.07,210527.59,330.8,26.31,0.0,27.24,NOT_EVALUABLE,True
Random_Search,877,SCEN-01,2500,293.093,3.283309790744292,3.2833,0.0,0.0,True,VALID,18.55,169.5,bio_methanol,transit,False,196.4,210882.96,331.35,26.36,0.0,27.29,NOT_EVALUABLE,True
Random_Search,914,SCEN-01,2500,293.291,3.281594827376962,3.2816,0.0,0.0,True,VALID,18.56,827.8,bio_methanol,transit,False,196.3,210772.81,331.18,26.34,0.0,27.28,NOT_EVALUABLE,True
Random_Search,951,SCEN-01,2500,292.762,3.294082994148145,3.2941,0.0,0.0,True,VALID,18.49,192.9,bio_methanol,maneuvering,False,197.04,211574.91,332.44,26.44,0.0,27.38,NOT_EVALUABLE,True
Random_Search,988,SCEN-01,2500,293.928,3.27874646568461,3.2787,0.0,0.0,True,VALID,18.58,198.9,bio_methanol,maneuvering,False,196.13,210589.86,330.89,26.32,0.0,27.25,NOT_EVALUABLE,True
Random_Search,1025,SCEN-01,2500,300.349,3.2775533125219214,3.2776,0.0,0.0,True,VALID,18.58,149.3,bio_methanol,maneuvering,False,196.05,210513.23,330.77,26.31,0.0,27.24,NOT_EVALUABLE,True
Random_Search,1062,SCEN-01,2500,301.276,3.277354317515698,3.2774,0.0,0.0,True,VALID,18.58,286.0,bio_methanol,transit,False,196.04,210500.45,330.75,26.31,0.0,27.24,NOT_EVALUABLE,True
Random_Search,1099,SCEN-01,2500,290.287,3.276814628126207,3.2768,0.0,0.0,True,VALID,18.59,858.1,bio_methanol,transit,False,196.01,210465.78,330.7,26.3,0.0,27.24,NOT_EVALUABLE,True
Random_Search,1136,SCEN-01,2500,196.928,3.281974499397624,3.282,0.0,0.0,True,VALID,18.56,947.5,bio_methanol,maneuvering,False,196.32,210797.2,331.22,26.34,0.0,27.28,NOT_EVALUABLE,True
Random_Search,1173,SCEN-01,2500,190.92,3.287170039870401,3.2872,0.0,0.0,True,VALID,18.53,40.9,bio_methanol,maneuvering,False,196.63,211130.9,331.74,26.39,0.0,27.32,NOT_EVALUABLE,True
